Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
Causeway Coast and Glens,N09000004,2007,All persons,35,2055
Causeway Coast and Glens,N09000004,2007,All persons,36,2049
Causeway Coast and Glens,N09000004,2007,All persons,37,2069
Causeway Coast and Glens,N09000004,2007,All persons,38,2093
Causeway Coast and Glens,N09000004,2007,All persons,39,2125
Causeway Coast and Glens,N09000004,2007,All persons,40,2101
Causeway Coast and Glens,N09000004,2007,All persons,41,2160
Causeway Coast and Glens,N09000004,2007,All persons,42,2217
Causeway Coast and Glens,N09000004,2007,All persons,43,2117
Causeway Coast and Glens,N09000004,2007,All persons,44,1993
Causeway Coast and Glens,N09000004,2007,All persons,45,1985
Causeway Coast and Glens,N09000004,2007,All persons,46,1988
Causeway Coast and Glens,N09000004,2007,All persons,47,1937
Causeway Coast and Glens,N09000004,2007,All persons,48,1871
Causeway Coast and Glens,N09000004,2007,All persons,49,1784
Causeway Coast and Glens,N09000004,2007,All persons,50,1768
Causeway Coast and Glens,N09000004,2007,All persons,51,1724
Causeway Coast and Glens,N09000004,2007,All persons,52,1634
Causeway Coast and Glens,N09000004,2007,All persons,53,1635
Causeway Coast and Glens,N09000004,2007,All persons,54,1623
Causeway Coast and Glens,N09000004,2007,All persons,55,1560
Causeway Coast and Glens,N09000004,2007,All persons,56,1540
Causeway Coast and Glens,N09000004,2007,All persons,57,1586
Causeway Coast and Glens,N09000004,2007,All persons,58,1569
Causeway Coast and Glens,N09000004,2007,All persons,59,1501
Causeway Coast and Glens,N09000004,2007,All persons,60,1560
Causeway Coast and Glens,N09000004,2007,All persons,61,1471
Causeway Coast and Glens,N09000004,2007,All persons,62,1450
Causeway Coast and Glens,N09000004,2007,All persons,63,1472
Causeway Coast and Glens,N09000004,2007,All persons,64,1425
Causeway Coast and Glens,N09000004,2007,All persons,65,1307
Causeway Coast and Glens,N09000004,2007,All persons,66,1256
Causeway Coast and Glens,N09000004,2007,All persons,67,1199
Causeway Coast and Glens,N09000004,2007,All persons,68,1181
Causeway Coast and Glens,N09000004,2007,All persons,69,1164
Causeway Coast and Glens,N09000004,2007,All persons,70,1107
Causeway Coast and Glens,N09000004,2007,All persons,71,997
Causeway Coast and Glens,N09000004,2007,All persons,72,933
Causeway Coast and Glens,N09000004,2007,All persons,73,890
Causeway Coast and Glens,N09000004,2007,All persons,74,868
Causeway Coast and Glens,N09000004,2007,All persons,75,866
Causeway Coast and Glens,N09000004,2007,All persons,76,808
Causeway Coast and Glens,N09000004,2007,All persons,77,766
Causeway Coast and Glens,N09000004,2007,All persons,78,687
Causeway Coast and Glens,N09000004,2007,All persons,79,621
Causeway Coast and Glens,N09000004,2007,All persons,80,617
Causeway Coast and Glens,N09000004,2007,All persons,81,604
Causeway Coast and Glens,N09000004,2007,All persons,82,538
Causeway Coast and Glens,N09000004,2007,All persons,83,516
Causeway Coast and Glens,N09000004,2007,All persons,84,465
Causeway Coast and Glens,N09000004,2007,All persons,85,418
Causeway Coast and Glens,N09000004,2007,All persons,86,329
Causeway Coast and Glens,N09000004,2007,All persons,87,322
Causeway Coast and Glens,N09000004,2007,All persons,88,272
Causeway Coast and Glens,N09000004,2007,All persons,89,208
Causeway Coast and Glens,N09000004,2007,All persons,90,646
Causeway Coast and Glens,N09000004,2007,Females,0,816
Causeway Coast and Glens,N09000004,2007,Females,1,810
Causeway Coast and Glens,N09000004,2007,Females,2,811
Causeway Coast and Glens,N09000004,2007,Females,3,811
Causeway Coast and Glens,N09000004,2007,Females,4,817
Causeway Coast and Glens,N09000004,2007,Females,5,807
Causeway Coast and Glens,N09000004,2007,Females,6,826
Causeway Coast and Glens,N09000004,2007,Females,7,832
Causeway Coast and Glens,N09000004,2007,Females,8,925
Causeway Coast and Glens,N09000004,2007,Females,9,986
Causeway Coast and Glens,N09000004,2007,Females,10,953
Causeway Coast and Glens,N09000004,2007,Females,11,909
Causeway Coast and Glens,N09000004,2007,Females,12,940
Causeway Coast and Glens,N09000004,2007,Females,13,934
Causeway Coast and Glens,N09000004,2007,Females,14,960
Causeway Coast and Glens,N09000004,2007,Females,15,947
Causeway Coast and Glens,N09000004,2007,Females,16,1025
Causeway Coast and Glens,N09000004,2007,Females,17,984
Causeway Coast and Glens,N09000004,2007,Females,18,967
Causeway Coast and Glens,N09000004,2007,Females,19,1113
Causeway Coast and Glens,N09000004,2007,Females,20,1047
Causeway Coast and Glens,N09000004,2007,Females,21,1017
Causeway Coast and Glens,N09000004,2007,Females,22,975
Causeway Coast and Glens,N09000004,2007,Females,23,904
Causeway Coast and Glens,N09000004,2007,Females,24,878
Causeway Coast and Glens,N09000004,2007,Females,25,861
Causeway Coast and Glens,N09000004,2007,Females,26,883
Causeway Coast and Glens,N09000004,2007,Females,27,870
Causeway Coast and Glens,N09000004,2007,Females,28,837
Causeway Coast and Glens,N09000004,2007,Females,29,839
Causeway Coast and Glens,N09000004,2007,Females,30,792
Causeway Coast and Glens,N09000004,2007,Females,31,864
Causeway Coast and Glens,N09000004,2007,Females,32,900
Causeway Coast and Glens,N09000004,2007,Females,33,930
Causeway Coast and Glens,N09000004,2007,Females,34,996
Causeway Coast and Glens,N09000004,2007,Females,35,1046
Causeway Coast and Glens,N09000004,2007,Females,36,1031
Causeway Coast and Glens,N09000004,2007,Females,37,1031
Causeway Coast and Glens,N09000004,2007,Females,38,1047
Causeway Coast and Glens,N09000004,2007,Females,39,1060
Causeway Coast and Glens,N09000004,2007,Females,40,1042
Causeway Coast and Glens,N09000004,2007,Females,41,1068
Causeway Coast and Glens,N09000004,2007,Females,42,1132
Causeway Coast and Glens,N09000004,2007,Females,43,1050
Causeway Coast and Glens,N09000004,2007,Females,44,975
Causeway Coast and Glens,N09000004,2007,Females,45,994
Causeway Coast and Glens,N09000004,2007,Females,46,957
Causeway Coast and Glens,N09000004,2007,Females,47,960
Causeway Coast and Glens,N09000004,2007,Females,48,919
Causeway Coast and Glens,N09000004,2007,Females,49,890
Causeway Coast and Glens,N09000004,2007,Females,50,877
Causeway Coast and Glens,N09000004,2007,Females,51,872
Causeway Coast and Glens,N09000004,2007,Females,52,794
Causeway Coast and Glens,N09000004,2007,Females,53,780
Causeway Coast and Glens,N09000004,2007,Females,54,782
Causeway Coast and Glens,N09000004,2007,Females,55,767
Causeway Coast and Glens,N09000004,2007,Females,56,745
Causeway Coast and Glens,N09000004,2007,Females,57,784
Causeway Coast and Glens,N09000004,2007,Females,58,793
Causeway Coast and Glens,N09000004,2007,Females,59,753
Causeway Coast and Glens,N09000004,2007,Females,60,793
Causeway Coast and Glens,N09000004,2007,Females,61,739
Causeway Coast and Glens,N09000004,2007,Females,62,736
Causeway Coast and Glens,N09000004,2007,Females,63,732
Causeway Coast and Glens,N09000004,2007,Females,64,741
Causeway Coast and Glens,N09000004,2007,Females,65,687
Causeway Coast and Glens,N09000004,2007,Females,66,668
Causeway Coast and Glens,N09000004,2007,Females,67,614
Causeway Coast and Glens,N09000004,2007,Females,68,624
Causeway Coast and Glens,N09000004,2007,Females,69,607
Causeway Coast and Glens,N09000004,2007,Females,70,597
Causeway Coast and Glens,N09000004,2007,Females,71,533
Causeway Coast and Glens,N09000004,2007,Females,72,493
Causeway Coast and Glens,N09000004,2007,Females,73,473
Causeway Coast and Glens,N09000004,2007,Females,74,451
Causeway Coast and Glens,N09000004,2007,Females,75,478
Causeway Coast and Glens,N09000004,2007,Females,76,461
Causeway Coast and Glens,N09000004,2007,Females,77,435
Causeway Coast and Glens,N09000004,2007,Females,78,389
Causeway Coast and Glens,N09000004,2007,Females,79,367
Causeway Coast and Glens,N09000004,2007,Females,80,370
Causeway Coast and Glens,N09000004,2007,Females,81,370
Causeway Coast and Glens,N09000004,2007,Females,82,319
Causeway Coast and Glens,N09000004,2007,Females,83,312
Causeway Coast and Glens,N09000004,2007,Females,84,292
Causeway Coast and Glens,N09000004,2007,Females,85,270
Causeway Coast and Glens,N09000004,2007,Females,86,220
Causeway Coast and Glens,N09000004,2007,Females,87,208
Causeway Coast and Glens,N09000004,2007,Females,88,178
Causeway Coast and Glens,N09000004,2007,Females,89,149
Causeway Coast and Glens,N09000004,2007,Females,90,495
Causeway Coast and Glens,N09000004,2007,Males,0,852
Causeway Coast and Glens,N09000004,2007,Males,1,861
Causeway Coast and Glens,N09000004,2007,Males,2,880
Causeway Coast and Glens,N09000004,2007,Males,3,842
Causeway Coast and Glens,N09000004,2007,Males,4,846
Causeway Coast and Glens,N09000004,2007,Males,5,872
Causeway Coast and Glens,N09000004,2007,Males,6,896
Causeway Coast and Glens,N09000004,2007,Males,7,904
Causeway Coast and Glens,N09000004,2007,Males,8,961
Causeway Coast and Glens,N09000004,2007,Males,9,984
Causeway Coast and Glens,N09000004,2007,Males,10,995
Causeway Coast and Glens,N09000004,2007,Males,11,982
Causeway Coast and Glens,N09000004,2007,Males,12,965
Causeway Coast and Glens,N09000004,2007,Males,13,979
Causeway Coast and Glens,N09000004,2007,Males,14,1010
Causeway Coast and Glens,N09000004,2007,Males,15,978
Causeway Coast and Glens,N09000004,2007,Males,16,1034
Causeway Coast and Glens,N09000004,2007,Males,17,1085
Causeway Coast and Glens,N09000004,2007,Males,18,1089
Causeway Coast and Glens,N09000004,2007,Males,19,1075
Causeway Coast and Glens,N09000004,2007,Males,20,1098
Causeway Coast and Glens,N09000004,2007,Males,21,1079
Causeway Coast and Glens,N09000004,2007,Males,22,1048
Causeway Coast and Glens,N09000004,2007,Males,23,887
Causeway Coast and Glens,N09000004,2007,Males,24,922
Causeway Coast and Glens,N09000004,2007,Males,25,909
Causeway Coast and Glens,N09000004,2007,Males,26,887
Causeway Coast and Glens,N09000004,2007,Males,27,915
Causeway Coast and Glens,N09000004,2007,Males,28,827
Causeway Coast and Glens,N09000004,2007,Males,29,802
Causeway Coast and Glens,N09000004,2007,Males,30,860
Causeway Coast and Glens,N09000004,2007,Males,31,842
Causeway Coast and Glens,N09000004,2007,Males,32,834
Causeway Coast and Glens,N09000004,2007,Males,33,921
Causeway Coast and Glens,N09000004,2007,Males,34,1041
Causeway Coast and Glens,N09000004,2007,Males,35,1009
Causeway Coast and Glens,N09000004,2007,Males,36,1018
Causeway Coast and Glens,N09000004,2007,Males,37,1038
Causeway Coast and Glens,N09000004,2007,Males,38,1046
Causeway Coast and Glens,N09000004,2007,Males,39,1065
Causeway Coast and Glens,N09000004,2007,Males,40,1059
Causeway Coast and Glens,N09000004,2007,Males,41,1092
Causeway Coast and Glens,N09000004,2007,Males,42,1085
Causeway Coast and Glens,N09000004,2007,Males,43,1067
Causeway Coast and Glens,N09000004,2007,Males,44,1018
Causeway Coast and Glens,N09000004,2007,Males,45,991
Causeway Coast and Glens,N09000004,2007,Males,46,1031
Causeway Coast and Glens,N09000004,2007,Males,47,977
Causeway Coast and Glens,N09000004,2007,Males,48,952
Causeway Coast and Glens,N09000004,2007,Males,49,894
Causeway Coast and Glens,N09000004,2007,Males,50,891
Causeway Coast and Glens,N09000004,2007,Males,51,852
Causeway Coast and Glens,N09000004,2007,Males,52,840
Causeway Coast and Glens,N09000004,2007,Males,53,855
Causeway Coast and Glens,N09000004,2007,Males,54,841
Causeway Coast and Glens,N09000004,2007,Males,55,793
Causeway Coast and Glens,N09000004,2007,Males,56,795
Causeway Coast and Glens,N09000004,2007,Males,57,802
Causeway Coast and Glens,N09000004,2007,Males,58,776
Causeway Coast and Glens,N09000004,2007,Males,59,748
Causeway Coast and Glens,N09000004,2007,Males,60,767
Causeway Coast and Glens,N09000004,2007,Males,61,732
Causeway Coast and Glens,N09000004,2007,Males,62,714
Causeway Coast and Glens,N09000004,2007,Males,63,740
Causeway Coast and Glens,N09000004,2007,Males,64,684
Causeway Coast and Glens,N09000004,2007,Males,65,620
Causeway Coast and Glens,N09000004,2007,Males,66,588
Causeway Coast and Glens,N09000004,2007,Males,67,585
Causeway Coast and Glens,N09000004,2007,Males,68,557
Causeway Coast and Glens,N09000004,2007,Males,69,557
Causeway Coast and Glens,N09000004,2007,Males,70,510
Causeway Coast and Glens,N09000004,2007,Males,71,464
Causeway Coast and Glens,N09000004,2007,Males,72,440
Causeway Coast and Glens,N09000004,2007,Males,73,417
Causeway Coast and Glens,N09000004,2007,Males,74,417
Causeway Coast and Glens,N09000004,2007,Males,75,388
Causeway Coast and Glens,N09000004,2007,Males,76,347
Causeway Coast and Glens,N09000004,2007,Males,77,331
Causeway Coast and Glens,N09000004,2007,Males,78,298
Causeway Coast and Glens,N09000004,2007,Males,79,254
Causeway Coast and Glens,N09000004,2007,Males,80,247
Causeway Coast and Glens,N09000004,2007,Males,81,234
Causeway Coast and Glens,N09000004,2007,Males,82,219
Causeway Coast and Glens,N09000004,2007,Males,83,204
Causeway Coast and Glens,N09000004,2007,Males,84,173
Causeway Coast and Glens,N09000004,2007,Males,85,148
Causeway Coast and Glens,N09000004,2007,Males,86,109
Causeway Coast and Glens,N09000004,2007,Males,87,114
Causeway Coast and Glens,N09000004,2007,Males,88,94
Causeway Coast and Glens,N09000004,2007,Males,89,59
Causeway Coast and Glens,N09000004,2007,Males,90,151
Derry City and Strabane,N09000005,2007,All persons,0,2066
Derry City and Strabane,N09000005,2007,All persons,1,2060
Derry City and Strabane,N09000005,2007,All persons,2,1952
Derry City and Strabane,N09000005,2007,All persons,3,1955
Derry City and Strabane,N09000005,2007,All persons,4,1973
Derry City and Strabane,N09000005,2007,All persons,5,2020
Derry City and Strabane,N09000005,2007,All persons,6,2006
Derry City and Strabane,N09000005,2007,All persons,7,2095
Derry City and Strabane,N09000005,2007,All persons,8,2222
Derry City and Strabane,N09000005,2007,All persons,9,2285
Derry City and Strabane,N09000005,2007,All persons,10,2335
Derry City and Strabane,N09000005,2007,All persons,11,2330
Derry City and Strabane,N09000005,2007,All persons,12,2258
Derry City and Strabane,N09000005,2007,All persons,13,2225
Derry City and Strabane,N09000005,2007,All persons,14,2354
Derry City and Strabane,N09000005,2007,All persons,15,2319
Derry City and Strabane,N09000005,2007,All persons,16,2403
Derry City and Strabane,N09000005,2007,All persons,17,2458
Derry City and Strabane,N09000005,2007,All persons,18,2504
Derry City and Strabane,N09000005,2007,All persons,19,2381
Derry City and Strabane,N09000005,2007,All persons,20,2279
Derry City and Strabane,N09000005,2007,All persons,21,2263
Derry City and Strabane,N09000005,2007,All persons,22,2194
Derry City and Strabane,N09000005,2007,All persons,23,2091
Derry City and Strabane,N09000005,2007,All persons,24,2164
Derry City and Strabane,N09000005,2007,All persons,25,2036
Derry City and Strabane,N09000005,2007,All persons,26,2022
Derry City and Strabane,N09000005,2007,All persons,27,2009
Derry City and Strabane,N09000005,2007,All persons,28,1888
Derry City and Strabane,N09000005,2007,All persons,29,1921
Derry City and Strabane,N09000005,2007,All persons,30,1930
Derry City and Strabane,N09000005,2007,All persons,31,1962
Derry City and Strabane,N09000005,2007,All persons,32,1956
Derry City and Strabane,N09000005,2007,All persons,33,1959
Derry City and Strabane,N09000005,2007,All persons,34,2107
Derry City and Strabane,N09000005,2007,All persons,35,2182
Derry City and Strabane,N09000005,2007,All persons,36,2212
Derry City and Strabane,N09000005,2007,All persons,37,2240
Derry City and Strabane,N09000005,2007,All persons,38,2274
Derry City and Strabane,N09000005,2007,All persons,39,2297
Derry City and Strabane,N09000005,2007,All persons,40,2268
Derry City and Strabane,N09000005,2007,All persons,41,2317
Derry City and Strabane,N09000005,2007,All persons,42,2294
Derry City and Strabane,N09000005,2007,All persons,43,2252
Derry City and Strabane,N09000005,2007,All persons,44,2158
Derry City and Strabane,N09000005,2007,All persons,45,2123
Derry City and Strabane,N09000005,2007,All persons,46,2079
Derry City and Strabane,N09000005,2007,All persons,47,1945
Derry City and Strabane,N09000005,2007,All persons,48,1866
Derry City and Strabane,N09000005,2007,All persons,49,1818
Derry City and Strabane,N09000005,2007,All persons,50,1746
Derry City and Strabane,N09000005,2007,All persons,51,1711
Derry City and Strabane,N09000005,2007,All persons,52,1657
Derry City and Strabane,N09000005,2007,All persons,53,1630
Derry City and Strabane,N09000005,2007,All persons,54,1581
Derry City and Strabane,N09000005,2007,All persons,55,1512
Derry City and Strabane,N09000005,2007,All persons,56,1600
Derry City and Strabane,N09000005,2007,All persons,57,1580
Derry City and Strabane,N09000005,2007,All persons,58,1516
Derry City and Strabane,N09000005,2007,All persons,59,1477
Derry City and Strabane,N09000005,2007,All persons,60,1512
Derry City and Strabane,N09000005,2007,All persons,61,1406
Derry City and Strabane,N09000005,2007,All persons,62,1319
Derry City and Strabane,N09000005,2007,All persons,63,1372
Derry City and Strabane,N09000005,2007,All persons,64,1231
Derry City and Strabane,N09000005,2007,All persons,65,1141
Derry City and Strabane,N09000005,2007,All persons,66,1065
Derry City and Strabane,N09000005,2007,All persons,67,1048
Derry City and Strabane,N09000005,2007,All persons,68,1032
Derry City and Strabane,N09000005,2007,All persons,69,1022
Derry City and Strabane,N09000005,2007,All persons,70,981
Derry City and Strabane,N09000005,2007,All persons,71,901
Derry City and Strabane,N09000005,2007,All persons,72,865
Derry City and Strabane,N09000005,2007,All persons,73,795
Derry City and Strabane,N09000005,2007,All persons,74,784
Derry City and Strabane,N09000005,2007,All persons,75,737
Derry City and Strabane,N09000005,2007,All persons,76,707
Derry City and Strabane,N09000005,2007,All persons,77,616
Derry City and Strabane,N09000005,2007,All persons,78,628
Derry City and Strabane,N09000005,2007,All persons,79,566
Derry City and Strabane,N09000005,2007,All persons,80,532
Derry City and Strabane,N09000005,2007,All persons,81,471
Derry City and Strabane,N09000005,2007,All persons,82,442
Derry City and Strabane,N09000005,2007,All persons,83,359
Derry City and Strabane,N09000005,2007,All persons,84,321
Derry City and Strabane,N09000005,2007,All persons,85,279
Derry City and Strabane,N09000005,2007,All persons,86,298
Derry City and Strabane,N09000005,2007,All persons,87,236
Derry City and Strabane,N09000005,2007,All persons,88,192
Derry City and Strabane,N09000005,2007,All persons,89,121
Derry City and Strabane,N09000005,2007,All persons,90,446
Derry City and Strabane,N09000005,2007,Females,0,986
Derry City and Strabane,N09000005,2007,Females,1,1025
Derry City and Strabane,N09000005,2007,Females,2,963
Derry City and Strabane,N09000005,2007,Females,3,948
Derry City and Strabane,N09000005,2007,Females,4,923
Derry City and Strabane,N09000005,2007,Females,5,985
Derry City and Strabane,N09000005,2007,Females,6,972
Derry City and Strabane,N09000005,2007,Females,7,989
Derry City and Strabane,N09000005,2007,Females,8,1086
Derry City and Strabane,N09000005,2007,Females,9,1103
Derry City and Strabane,N09000005,2007,Females,10,1136
Derry City and Strabane,N09000005,2007,Females,11,1139
Derry City and Strabane,N09000005,2007,Females,12,1117
Derry City and Strabane,N09000005,2007,Females,13,1117
Derry City and Strabane,N09000005,2007,Females,14,1181
Derry City and Strabane,N09000005,2007,Females,15,1153
Derry City and Strabane,N09000005,2007,Females,16,1194
Derry City and Strabane,N09000005,2007,Females,17,1234
Derry City and Strabane,N09000005,2007,Females,18,1228
Derry City and Strabane,N09000005,2007,Females,19,1196
Derry City and Strabane,N09000005,2007,Females,20,1120
Derry City and Strabane,N09000005,2007,Females,21,1099
Derry City and Strabane,N09000005,2007,Females,22,1072
Derry City and Strabane,N09000005,2007,Females,23,1061
Derry City and Strabane,N09000005,2007,Females,24,1116
Derry City and Strabane,N09000005,2007,Females,25,1045
Derry City and Strabane,N09000005,2007,Females,26,1057
Derry City and Strabane,N09000005,2007,Females,27,1027
Derry City and Strabane,N09000005,2007,Females,28,985
Derry City and Strabane,N09000005,2007,Females,29,1010
Derry City and Strabane,N09000005,2007,Females,30,1003
Derry City and Strabane,N09000005,2007,Females,31,975
Derry City and Strabane,N09000005,2007,Females,32,1000
Derry City and Strabane,N09000005,2007,Females,33,1029
Derry City and Strabane,N09000005,2007,Females,34,1093
Derry City and Strabane,N09000005,2007,Females,35,1123
Derry City and Strabane,N09000005,2007,Females,36,1176
Derry City and Strabane,N09000005,2007,Females,37,1151
Derry City and Strabane,N09000005,2007,Females,38,1128
Derry City and Strabane,N09000005,2007,Females,39,1177
Derry City and Strabane,N09000005,2007,Females,40,1167
Derry City and Strabane,N09000005,2007,Females,41,1215
Derry City and Strabane,N09000005,2007,Females,42,1191
Derry City and Strabane,N09000005,2007,Females,43,1113
Derry City and Strabane,N09000005,2007,Females,44,1098
Derry City and Strabane,N09000005,2007,Females,45,1055
Derry City and Strabane,N09000005,2007,Females,46,1035
Derry City and Strabane,N09000005,2007,Females,47,979
Derry City and Strabane,N09000005,2007,Females,48,969
Derry City and Strabane,N09000005,2007,Females,49,930
Derry City and Strabane,N09000005,2007,Females,50,884
Derry City and Strabane,N09000005,2007,Females,51,857
Derry City and Strabane,N09000005,2007,Females,52,819
Derry City and Strabane,N09000005,2007,Females,53,842
Derry City and Strabane,N09000005,2007,Females,54,815
Derry City and Strabane,N09000005,2007,Females,55,789
Derry City and Strabane,N09000005,2007,Females,56,802
Derry City and Strabane,N09000005,2007,Females,57,799
Derry City and Strabane,N09000005,2007,Females,58,715
Derry City and Strabane,N09000005,2007,Females,59,763
Derry City and Strabane,N09000005,2007,Females,60,746
Derry City and Strabane,N09000005,2007,Females,61,712
Derry City and Strabane,N09000005,2007,Females,62,692
Derry City and Strabane,N09000005,2007,Females,63,716
Derry City and Strabane,N09000005,2007,Females,64,648
Derry City and Strabane,N09000005,2007,Females,65,583
Derry City and Strabane,N09000005,2007,Females,66,534
Derry City and Strabane,N09000005,2007,Females,67,545
Derry City and Strabane,N09000005,2007,Females,68,520
Derry City and Strabane,N09000005,2007,Females,69,516
Derry City and Strabane,N09000005,2007,Females,70,502
Derry City and Strabane,N09000005,2007,Females,71,472
Derry City and Strabane,N09000005,2007,Females,72,462
Derry City and Strabane,N09000005,2007,Females,73,431
Derry City and Strabane,N09000005,2007,Females,74,442
Derry City and Strabane,N09000005,2007,Females,75,421
Derry City and Strabane,N09000005,2007,Females,76,393
Derry City and Strabane,N09000005,2007,Females,77,348
Derry City and Strabane,N09000005,2007,Females,78,370
Derry City and Strabane,N09000005,2007,Females,79,332
Derry City and Strabane,N09000005,2007,Females,80,306
Derry City and Strabane,N09000005,2007,Females,81,291
Derry City and Strabane,N09000005,2007,Females,82,282
Derry City and Strabane,N09000005,2007,Females,83,238
Derry City and Strabane,N09000005,2007,Females,84,211
Derry City and Strabane,N09000005,2007,Females,85,192
Derry City and Strabane,N09000005,2007,Females,86,194
Derry City and Strabane,N09000005,2007,Females,87,165
Derry City and Strabane,N09000005,2007,Females,88,132
Derry City and Strabane,N09000005,2007,Females,89,84
Derry City and Strabane,N09000005,2007,Females,90,342
Derry City and Strabane,N09000005,2007,Males,0,1080
Derry City and Strabane,N09000005,2007,Males,1,1035
Derry City and Strabane,N09000005,2007,Males,2,989
Derry City and Strabane,N09000005,2007,Males,3,1007
Derry City and Strabane,N09000005,2007,Males,4,1050
Derry City and Strabane,N09000005,2007,Males,5,1035
Derry City and Strabane,N09000005,2007,Males,6,1034
Derry City and Strabane,N09000005,2007,Males,7,1106
Derry City and Strabane,N09000005,2007,Males,8,1136
Derry City and Strabane,N09000005,2007,Males,9,1182
Derry City and Strabane,N09000005,2007,Males,10,1199
Derry City and Strabane,N09000005,2007,Males,11,1191
Derry City and Strabane,N09000005,2007,Males,12,1141
Derry City and Strabane,N09000005,2007,Males,13,1108
Derry City and Strabane,N09000005,2007,Males,14,1173
Derry City and Strabane,N09000005,2007,Males,15,1166
Derry City and Strabane,N09000005,2007,Males,16,1209
Derry City and Strabane,N09000005,2007,Males,17,1224
Derry City and Strabane,N09000005,2007,Males,18,1276
Derry City and Strabane,N09000005,2007,Males,19,1185
Derry City and Strabane,N09000005,2007,Males,20,1159
Derry City and Strabane,N09000005,2007,Males,21,1164
Derry City and Strabane,N09000005,2007,Males,22,1122
Derry City and Strabane,N09000005,2007,Males,23,1030
Derry City and Strabane,N09000005,2007,Males,24,1048
Derry City and Strabane,N09000005,2007,Males,25,991
Derry City and Strabane,N09000005,2007,Males,26,965
Derry City and Strabane,N09000005,2007,Males,27,982
Derry City and Strabane,N09000005,2007,Males,28,903
Derry City and Strabane,N09000005,2007,Males,29,911
Derry City and Strabane,N09000005,2007,Males,30,927
Derry City and Strabane,N09000005,2007,Males,31,987
Derry City and Strabane,N09000005,2007,Males,32,956
Derry City and Strabane,N09000005,2007,Males,33,930
Derry City and Strabane,N09000005,2007,Males,34,1014
Derry City and Strabane,N09000005,2007,Males,35,1059
Derry City and Strabane,N09000005,2007,Males,36,1036
Derry City and Strabane,N09000005,2007,Males,37,1089
Derry City and Strabane,N09000005,2007,Males,38,1146
Derry City and Strabane,N09000005,2007,Males,39,1120
Derry City and Strabane,N09000005,2007,Males,40,1101
Derry City and Strabane,N09000005,2007,Males,41,1102
Derry City and Strabane,N09000005,2007,Males,42,1103
Derry City and Strabane,N09000005,2007,Males,43,1139
Derry City and Strabane,N09000005,2007,Males,44,1060
Derry City and Strabane,N09000005,2007,Males,45,1068
Derry City and Strabane,N09000005,2007,Males,46,1044
Derry City and Strabane,N09000005,2007,Males,47,966
Derry City and Strabane,N09000005,2007,Males,48,897
Derry City and Strabane,N09000005,2007,Males,49,888
Derry City and Strabane,N09000005,2007,Males,50,862
Derry City and Strabane,N09000005,2007,Males,51,854
Derry City and Strabane,N09000005,2007,Males,52,838
Derry City and Strabane,N09000005,2007,Males,53,788
Derry City and Strabane,N09000005,2007,Males,54,766
Derry City and Strabane,N09000005,2007,Males,55,723
Derry City and Strabane,N09000005,2007,Males,56,798
Derry City and Strabane,N09000005,2007,Males,57,781
Derry City and Strabane,N09000005,2007,Males,58,801
Derry City and Strabane,N09000005,2007,Males,59,714
Derry City and Strabane,N09000005,2007,Males,60,766
Derry City and Strabane,N09000005,2007,Males,61,694
Derry City and Strabane,N09000005,2007,Males,62,627
Derry City and Strabane,N09000005,2007,Males,63,656
Derry City and Strabane,N09000005,2007,Males,64,583
Derry City and Strabane,N09000005,2007,Males,65,558
Derry City and Strabane,N09000005,2007,Males,66,531
Derry City and Strabane,N09000005,2007,Males,67,503
Derry City and Strabane,N09000005,2007,Males,68,512
Derry City and Strabane,N09000005,2007,Males,69,506
Derry City and Strabane,N09000005,2007,Males,70,479
Derry City and Strabane,N09000005,2007,Males,71,429
Derry City and Strabane,N09000005,2007,Males,72,403
Derry City and Strabane,N09000005,2007,Males,73,364
Derry City and Strabane,N09000005,2007,Males,74,342
Derry City and Strabane,N09000005,2007,Males,75,316
Derry City and Strabane,N09000005,2007,Males,76,314
Derry City and Strabane,N09000005,2007,Males,77,268
Derry City and Strabane,N09000005,2007,Males,78,258
Derry City and Strabane,N09000005,2007,Males,79,234
Derry City and Strabane,N09000005,2007,Males,80,226
Derry City and Strabane,N09000005,2007,Males,81,180
Derry City and Strabane,N09000005,2007,Males,82,160
Derry City and Strabane,N09000005,2007,Males,83,121
Derry City and Strabane,N09000005,2007,Males,84,110
Derry City and Strabane,N09000005,2007,Males,85,87
Derry City and Strabane,N09000005,2007,Males,86,104
Derry City and Strabane,N09000005,2007,Males,87,71
Derry City and Strabane,N09000005,2007,Males,88,60
Derry City and Strabane,N09000005,2007,Males,89,37
Derry City and Strabane,N09000005,2007,Males,90,104
Fermanagh and Omagh,N09000006,2007,All persons,0,1490
Fermanagh and Omagh,N09000006,2007,All persons,1,1473
Fermanagh and Omagh,N09000006,2007,All persons,2,1437
Fermanagh and Omagh,N09000006,2007,All persons,3,1393
Fermanagh and Omagh,N09000006,2007,All persons,4,1476
Fermanagh and Omagh,N09000006,2007,All persons,5,1424
Fermanagh and Omagh,N09000006,2007,All persons,6,1476
Fermanagh and Omagh,N09000006,2007,All persons,7,1538
Fermanagh and Omagh,N09000006,2007,All persons,8,1552
Fermanagh and Omagh,N09000006,2007,All persons,9,1562
Fermanagh and Omagh,N09000006,2007,All persons,10,1600
Fermanagh and Omagh,N09000006,2007,All persons,11,1609
